Target Number,Indicator Number,Description,St. Code,State or Union Territory,Value,Processed Value,Final Value,Map Score,Score,Source
4,4.02,"Crimes against SCs per 100,000",5,Uttarakhand,0.52,69.65,69.65,2.09,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.02,"Crimes against SCs per 100,000",19,West Bengal,0.03,98.39,98.39,2.95,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",37,Andhra Pradesh,0.03,93.61,93.61,2.81,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",18,Assam,0.01,97.61,97.61,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",10,Bihar,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",22,Chhattisgarh,0.02,95.62,95.62,2.87,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.85,-59.07,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",7,Delhi,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",24,Gujarat,0.01,97.53,97.53,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",6,Haryana,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",2,Himachal Pradesh,0.06,89.14,89.14,2.67,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",1,Jammu and Kashmir,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",20,Jharkhand,0.46,14.13,14.13,0.42,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",29,Karnataka,0.01,98.78,98.78,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",32,Kerala,0.01,97.21,97.21,2.92,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",23,Madhya Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",27,Maharashtra,0.05,91.05,91.05,2.73,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",3,Punjab,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",8,Rajasthan,0.03,93.75,93.75,2.81,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",11,Sikkim,0.49,8.44,8.44,0.25,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",33,Tamil Nadu,0.01,98.45,98.45,2.95,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",36,Telangana,0.05,91.48,91.48,2.74,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",16,Tripura,0.08,84.78,84.78,2.54,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",9,Uttar Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",5,Uttarakhand,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.03,"Crimes against STs per 100,000",19,West Bengal,0.02,96.12,96.12,2.88,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",35,Andaman and Nicobar Islands,0.26,98.83,98.83,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",37,Andhra Pradesh,0.09,99.69,99.69,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",12,Arunachal Pradesh,0.79,96.08,96.08,2.88,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",18,Assam,0.55,97.36,97.36,2.92,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",10,Bihar,3.41,82.61,82.61,2.48,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",4,Chandigarh,6.25,67.94,67.94,2.04,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",22,Chhattisgarh,5.68,70.92,70.92,2.13,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",7,Delhi,22.00,-13.23,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",30,Goa,0.14,99.47,99.47,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",24,Gujarat,1.07,94.68,94.68,2.84,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",6,Haryana,12.07,37.97,37.97,1.14,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",2,Himachal Pradesh,0.42,98.00,98.00,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",1,Jammu and Kashmir,1.93,90.22,90.22,2.71,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",20,Jharkhand,1.94,90.18,90.18,2.71,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",29,Karnataka,0.45,97.89,97.89,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",32,Kerala,0.37,98.30,98.30,2.95,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",35,Ladakh,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",31,Lakshadweep,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",23,Madhya Pradesh,17.50,9.98,9.98,0.30,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",27,Maharashtra,3.11,84.13,84.13,2.52,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",14,Manipur,1.32,93.36,93.36,2.80,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",17,Meghalaya,0.51,97.58,97.58,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",15,Mizoram,2.46,87.49,87.49,2.62,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",13,Nagaland,3.23,83.50,83.50,2.51,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",21,Odisha,0.20,99.17,99.17,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",34,Puducherry,0.24,98.94,98.94,2.97,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",3,Punjab,2.13,89.20,89.20,2.68,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",8,Rajasthan,8.74,55.12,55.12,1.65,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",11,Sikkim,0.82,95.96,95.96,2.88,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",33,Tamil Nadu,0.73,96.43,96.43,2.89,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",36,Telangana,0.32,98.53,98.53,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",16,Tripura,0.08,99.76,99.76,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",9,Uttar Pradesh,19.06,1.89,1.89,0.06,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",5,Uttarakhand,14.89,23.41,23.41,0.70,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.01,"Crime using Arms per 100,000",19,West Bengal,3.14,83.97,83.97,2.52,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",35,Andaman and Nicobar Islands,0.26,98.83,98.83,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",37,Andhra Pradesh,0.09,99.69,99.69,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",12,Arunachal Pradesh,0.79,96.08,96.08,2.88,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",18,Assam,0.55,97.36,97.36,2.92,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",10,Bihar,3.41,82.61,82.61,2.48,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",4,Chandigarh,6.25,67.94,67.94,2.04,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",22,Chhattisgarh,5.68,70.92,70.92,2.13,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",7,Delhi,22.00,-13.23,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",30,Goa,0.14,99.47,99.47,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",24,Gujarat,1.07,94.68,94.68,2.84,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",6,Haryana,12.07,37.97,37.97,1.14,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",2,Himachal Pradesh,0.42,98.00,98.00,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",1,Jammu and Kashmir,1.93,90.22,90.22,2.71,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",20,Jharkhand,1.94,90.18,90.18,2.71,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",29,Karnataka,0.45,97.89,97.89,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",32,Kerala,0.37,98.30,98.30,2.95,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",35,Ladakh,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",31,Lakshadweep,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",23,Madhya Pradesh,17.50,9.98,9.98,0.30,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",27,Maharashtra,3.11,84.13,84.13,2.52,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",14,Manipur,1.32,93.36,93.36,2.80,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",17,Meghalaya,0.51,97.58,97.58,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",15,Mizoram,2.46,87.49,87.49,2.62,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",13,Nagaland,3.23,83.50,83.50,2.51,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",21,Odisha,0.20,99.17,99.17,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",34,Puducherry,0.24,98.94,98.94,2.97,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",3,Punjab,2.13,89.20,89.20,2.68,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",8,Rajasthan,8.74,55.12,55.12,1.65,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",11,Sikkim,0.82,95.96,95.96,2.88,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",33,Tamil Nadu,0.73,96.43,96.43,2.89,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",36,Telangana,0.32,98.53,98.53,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",16,Tripura,0.08,99.76,99.76,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",9,Uttar Pradesh,19.06,1.89,1.89,0.06,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",5,Uttarakhand,14.89,23.41,23.41,0.70,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.02,"Crime using Explosives per 100,000",19,West Bengal,3.14,83.97,83.97,2.52,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",35,Andaman and Nicobar Islands,0.26,98.83,98.83,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",37,Andhra Pradesh,0.09,99.69,99.69,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",12,Arunachal Pradesh,0.79,96.08,96.08,2.88,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",18,Assam,0.55,97.36,97.36,2.92,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",10,Bihar,3.41,82.61,82.61,2.48,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",4,Chandigarh,6.25,67.94,67.94,2.04,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",22,Chhattisgarh,5.68,70.92,70.92,2.13,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",7,Delhi,22.00,-13.23,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",30,Goa,0.14,99.47,99.47,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",24,Gujarat,1.07,94.68,94.68,2.84,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",6,Haryana,12.07,37.97,37.97,1.14,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",2,Himachal Pradesh,0.42,98.00,98.00,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",1,Jammu and Kashmir,1.93,90.22,90.22,2.71,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",20,Jharkhand,1.94,90.18,90.18,2.71,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",29,Karnataka,0.45,97.89,97.89,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",32,Kerala,0.37,98.30,98.30,2.95,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",35,Ladakh,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",31,Lakshadweep,0.00,100.18,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",23,Madhya Pradesh,17.50,9.98,9.98,0.30,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",27,Maharashtra,3.11,84.13,84.13,2.52,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",14,Manipur,1.32,93.36,93.36,2.80,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",17,Meghalaya,0.51,97.58,97.58,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",15,Mizoram,2.46,87.49,87.49,2.62,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",13,Nagaland,3.23,83.50,83.50,2.51,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",21,Odisha,0.20,99.17,99.17,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",34,Puducherry,0.24,98.94,98.94,2.97,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",3,Punjab,2.13,89.20,89.20,2.68,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",8,Rajasthan,8.74,55.12,55.12,1.65,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",11,Sikkim,0.82,95.96,95.96,2.88,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",33,Tamil Nadu,0.73,96.43,96.43,2.89,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",36,Telangana,0.32,98.53,98.53,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",16,Tripura,0.08,99.76,99.76,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",9,Uttar Pradesh,19.06,1.89,1.89,0.06,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",5,Uttarakhand,14.89,23.41,23.41,0.70,orange,NCRB(SLLCrimes-2022)/Census(2011)
2,2.03,"Crime using Explosive Substances per 100,000",19,West Bengal,3.14,83.97,83.97,2.52,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",37,Andhra Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",18,Assam,0.08,91.67,91.67,2.75,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",10,Bihar,0.00,99.90,99.90,3.00,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",4,Chandigarh,0.09,89.74,89.74,2.69,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",22,Chhattisgarh,0.00,99.58,99.58,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",7,Delhi,0.04,95.48,95.48,2.86,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",24,Gujarat,0.00,99.82,99.82,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",6,Haryana,0.17,81.63,81.63,2.45,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",2,Himachal Pradesh,0.03,96.85,96.85,2.91,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",1,Jammu and Kashmir,0.31,66.46,66.46,1.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",20,Jharkhand,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",29,Karnataka,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",32,Kerala,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",31,Lakshadweep,3.10,-235.92,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",23,Madhya Pradesh,0.00,99.70,99.70,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",27,Maharashtra,0.61,33.70,33.70,1.01,orange,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",17,Meghalaya,0.24,74.45,74.45,2.23,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",3,Punjab,0.13,85.56,85.56,2.57,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",8,Rajasthan,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",33,Tamil Nadu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",36,Telangana,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",16,Tripura,0.11,88.21,88.21,2.65,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",9,Uttar Pradesh,0.10,89.05,89.05,2.67,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",5,Uttarakhand,0.06,93.56,93.56,2.81,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.01,"Economic Corruption per 100,000",19,West Bengal,0.01,98.58,98.58,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",37,Andhra Pradesh,0.00,99.01,99.01,2.97,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",18,Assam,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",10,Bihar,0.00,99.53,99.53,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
